id_observation,id_releve,code_perso,date_releve_deb,code_gps,x_l93,y_l93,lon_wgs84,lat_wgs84,lieudit,alti_calc,rec_total_pl,rec_arbu_pl,rec_sarb_pl,rec_herba_pl,rec_crypto_pl,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu_ss_auteur,nom_reconnu,famille,comm_taxon,meta_comm
33523451,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Salix appendiculata Vill., 1789",119933,"Salix appendiculata Vill., 1789",119933,Salix appendiculata,"Salix appendiculata Vill., 1789",Salicaceae,0.1;8;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523462,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Sedum alpestre Vill., 1779",122107,"Sedum alpestre Vill., 1779",122107,Sedum alpestre,"Sedum alpestre Vill., 1779",Crassulaceae,0.1;3;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523455,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,Luzula alpinopilosa,"Luzula alpinopilosa (Chaix) Breistr., 1947",Juncaceae,5;20;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523457,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Gnaphalium supinum L., 1768",100515,"Gnaphalium supinum L., 1768",110063,Omalotheca supina,"Omalotheca supina (L.) DC., 1838",Asteraceae,2;3;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523458,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Cardamine resedifolia L., 1753",87970,"Cardamine resedifolia L., 1753",87970,Cardamine resedifolia,"Cardamine resedifolia L., 1753",Brassicaceae,0.1;3;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523459,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,2;5;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523467,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,Agrostis rupestris var. rupestris,"Agrostis rupestris var. rupestris All., 1785",Poaceae,0.1;5;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523460,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,1;1;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523469,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",141110,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",141110,Silene acaulis subsp. bryoides,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",Caryophyllaceae,1;1;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523471,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,2;5;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523474,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Pachypleurum mutellinoides (Crantz) Holub, 1983",112011,"Pachypleurum mutellinoides (Crantz) Holub, 1983",112011,Pachypleurum mutellinoides,"Pachypleurum mutellinoides (Crantz) Holub, 1983",Apiaceae,0.1;7;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523477,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Epilobium anagallidifolium Lam., 1786",96134,"Epilobium anagallidifolium Lam., 1786",96134,Epilobium anagallidifolium,"Epilobium anagallidifolium Lam., 1786",Onagraceae,0.1;4;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523485,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,Scorzoneroides pyrenaica,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",Asteraceae,0.1;2;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523445,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Salix glaucosericea Flod., 1943",120048,"Salix glaucosericea Flod., 1943",120048,Salix glaucosericea,"Salix glaucosericea Flod., 1943",Salicaceae,4;15;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523448,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Salix helvetica Vill., 1789",120056,"Salix helvetica Vill., 1789",120056,Salix helvetica,"Salix helvetica Vill., 1789",Salicaceae,2;10;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523449,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Rhododendron ferrugineum L., 1753",117679,"Rhododendron ferrugineum L., 1753",117679,Rhododendron ferrugineum,"Rhododendron ferrugineum L., 1753",Ericaceae,2;10;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523461,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Picea abies (L.) H.Karst., 1881",113432,"Picea abies (L.) H.Karst., 1881",113432,Picea abies,"Picea abies (L.) H.Karst., 1881",Pinaceae,0.1;8;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523500,10401621,Band : 2003-2008,7/9/2019,P73,1000957.7,6540205.73,6.88285,45.89492,Glacier des Pélerins,2292,<5% (2%),,,,,>75% (94%),25-50% (39%),25-50% (30%),,10-25% (15%),10-25% (10%),,"Epilobium anagallidifolium Lam., 1786",96134,"Epilobium anagallidifolium Lam., 1786",96134,Epilobium anagallidifolium,"Epilobium anagallidifolium Lam., 1786",Onagraceae,0.1;2;NA;NA;NA;NA;NA,ROCVEG : P73 ; Band : 2003-2008 ; Time : NA ; Soil crust : 4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523496,10401621,Band : 2003-2008,7/9/2019,P73,1000957.7,6540205.73,6.88285,45.89492,Glacier des Pélerins,2292,<5% (2%),,,,,>75% (94%),25-50% (39%),25-50% (30%),,10-25% (15%),10-25% (10%),,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,0.1;2;NA;1;NA;NA;NA,ROCVEG : P73 ; Band : 2003-2008 ; Time : NA ; Soil crust : 4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523501,10401621,Band : 2003-2008,7/9/2019,P73,1000957.7,6540205.73,6.88285,45.89492,Glacier des Pélerins,2292,<5% (2%),,,,,>75% (94%),25-50% (39%),25-50% (30%),,10-25% (15%),10-25% (10%),,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",90071,Cerastium pedunculatum,"Cerastium pedunculatum Gaudin, 1828",Caryophyllaceae,0.1;2;NA;NA;NA;NA;NA,ROCVEG : P73 ; Band : 2003-2008 ; Time : NA ; Soil crust : 4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523497,10401621,Band : 2003-2008,7/9/2019,P73,1000957.7,6540205.73,6.88285,45.89492,Glacier des Pélerins,2292,<5% (2%),,,,,>75% (94%),25-50% (39%),25-50% (30%),,10-25% (15%),10-25% (10%),,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,1;5;NA;NA;NA;NA;NA,ROCVEG : P73 ; Band : 2003-2008 ; Time : NA ; Soil crust : 4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
34872721,10401624,Band : 2003-2008,7/9/2019,P74,1000893.55,6540194.79,6.8820167,45.89485,Glacier des Pélerins,2272,,,,,,>75% (100%),25-50% (25%),50-75% (50%),,25-50% (25%),,,ZZ relevé sans végétation,2,ZZ relevé sans végétation,2,ZZ relevé sans végétation,ZZ relevé sans végétation,,,ROCVEG : P74 ; Band : 2003-2008 ; Time : NA ; Soil crust : 0% ; Moss : 0% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522792,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,0.1;3;NA;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522825,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",130729,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",130729,Achillea erba-rotta subsp. moschata,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",Asteraceae,0.1;2;NA;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522833,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",90071,Cerastium pedunculatum,"Cerastium pedunculatum Gaudin, 1828",Caryophyllaceae,0.1;2;NA;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522788,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Linaria alpina (L.) Mill., 1768",106144,"Linaria alpina (L.) Mill., 1768",137320,Linaria alpina subsp. alpina,"Linaria alpina subsp. alpina (L.) Mill., 1768",Plantaginaceae,1;3;NA;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522800,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",141110,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",141110,Silene acaulis subsp. bryoides,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",Caryophyllaceae,0.1;1;NA;NA;NA;1;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522795,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,6;2;1;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522802,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,0.1;5;NA;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522812,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,Epilobium dodonaei subsp. fleischeri,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",Onagraceae,2;9;NA;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522839,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,0.1;3;NA;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522804,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,Agrostis rupestris var. rupestris,"Agrostis rupestris var. rupestris All., 1785",Poaceae,1;7;1;NA;NA;NA;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33522818,10401270,Band : 2003-2008,7/9/2019,P47,1000889.48,6540303.55,6.8820333,45.89583,Glacier des Pélerins,2251,10-25% (10%),,,,,>75% (87%),25-50% (27%),10-25% (13%),,25-50% (37%),10-25% (10%),,"Arabis alpina L., 1753",83279,"Arabis alpina L., 1753",83279,Arabis alpina,"Arabis alpina L., 1753",Brassicaceae,0.1;2;NA;NA;NA;1;NA,ROCVEG : P47 ; Band : 2003-2008 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
34872727,10408070,Band : B,7/30/2020,PB-03,1000810.77,6540220.37,6.88096667,45.89511667,Glacier des Pélerins,2245,,,,,,>75% (100%),>75% (92%),5-10% (5%),,<5% (2%),<5% (1%),,ZZ relevé sans végétation,2,ZZ relevé sans végétation,2,ZZ relevé sans végétation,ZZ relevé sans végétation,,,ROCVEG : PB-03 ; Band : E ; Time : 12:38 AM ; Soil crust : 0.5% ; Moss : 100% ; Cyanobact : NA ; Lichen : NA ; BSC : 0.5cm ; Photo number : NA
33540739,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Sibbaldia procumbens L., 1753",123176,"Sibbaldia procumbens L., 1753",123176,Sibbaldia procumbens,"Sibbaldia procumbens L., 1753",Rosaceae,1;1;NA;NA;NA;NA;NA,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540740,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Achillea erba-rotta All., 1773",79887,"Achillea erba-rotta All., 1773",130729,Achillea erba-rotta subsp. moschata,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",Asteraceae,+;NA;NA;NA;NA;NA;NA,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540728,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,Anthoxanthum alpinum,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",Poaceae,2;5;NA;NA;NA;NA;1,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540729,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Salix glaucosericea Flod., 1943",120048,"Salix glaucosericea Flod., 1943",120048,Salix glaucosericea,"Salix glaucosericea Flod., 1943",Salicaceae,8;15;D;NA;NA;NA;NA,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540730,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Lotus alpinus (DC.) Schleich. ex Ramond, 1825",106630,"Lotus alpinus (DC.) Schleich. ex Ramond, 1825",137438,Lotus corniculatus subsp. alpinus,"Lotus corniculatus subsp. alpinus (DC.) Rothm., 1963",Fabaceae,1;5;NA;NA;NA;NA;1,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540731,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Trifolium pallescens Schreb., 1804",127419,"Trifolium pallescens Schreb., 1804",127419,Trifolium pallescens,"Trifolium pallescens Schreb., 1804",Fabaceae,+;5;NA;NA;NA;NA;1,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540732,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,4;30;NA;NA;NA;NA;1,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540733,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Phleum alpinum L., 1753",113175,"Phleum alpinum L., 1753",113175,Phleum alpinum,"Phleum alpinum L., 1753",Poaceae,+;10;NA;NA;NA;NA;1,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540734,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Leontodon hispidus L., 1753",105502,"Leontodon hispidus L., 1753",137189,Leontodon hispidus subsp. hispidus,"Leontodon hispidus subsp. hispidus L., 1753",Asteraceae,+;3;NA;NA;NA;NA;NA,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540735,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Homogyne alpina (L.) Cass., 1821",102925,"Homogyne alpina (L.) Cass., 1821",102925,Homogyne alpina,"Homogyne alpina (L.) Cass., 1821",Asteraceae,+;1;NA;NA;NA;NA;NA,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
33540736,10408097,Band : D,7/30/2020,PD-03,1000787.24,6540461.96,6.88081667,45.8973,Glacier des Pélerins,2170,>75% (99%),,,,,,,,,,<5% (1%),,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,Luzula alpinopilosa,"Luzula alpinopilosa (Chaix) Breistr., 1947",Juncaceae,+;10;NA;NA;NA;NA;1,ROCVEG : PD-03 ; Band : D ; Time : 5:44 PM ; Soil crust : NA; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo num
